,chromosome,gene_id,new_start,tss_same,tss_len,n_tss_same,n_iso,max_tss_size,num_tss_1_iso,tss_class,gene_name,tss_same_name,filter,idx
50193,2,ENSMUSG00000035399,163424550,['ENSMUST00000123659'],1,1,7,2,5,50193,Oser1_ENSMUSG00000035399,Oser1-203_ENSMUST00000123659,0,9882
50198,2,ENSMUSG00000035437,37443279,['ENSMUST00000133434'],1,1,10,2,8,50198,Rabgap1_ENSMUSG00000035437,Rabgap1-205_ENSMUST00000133434,0,9883
50199,2,ENSMUSG00000035437,37443285,['ENSMUST00000061179'],1,1,10,2,8,50199,Rabgap1_ENSMUSG00000035437,Rabgap1-201_ENSMUST00000061179,0,9884
50200,2,ENSMUSG00000035437,37443296,['ENSMUST00000153145'],1,1,10,2,8,50200,Rabgap1_ENSMUSG00000035437,Rabgap1-207_ENSMUST00000153145,0,9885
50201,2,ENSMUSG00000035437,37451636,['ENSMUST00000203470'],1,1,10,2,8,50201,Rabgap1_ENSMUSG00000035437,Rabgap1-209_ENSMUST00000203470,0,9886
50202,2,ENSMUSG00000035437,37452245,"['ENSMUST00000148470', 'ENSMUST00000066055']",2,2,10,2,8,50202,Rabgap1_ENSMUSG00000035437,Rabgap1-206_ENSMUST00000148470,0,9887
50202,2,ENSMUSG00000035437,37452245,"['ENSMUST00000148470', 'ENSMUST00000066055']",2,2,10,2,8,50202,Rabgap1_ENSMUSG00000035437,Rabgap1-202_ENSMUST00000066055,0,9887
50203,2,ENSMUSG00000035437,37452267,['ENSMUST00000112920'],1,1,10,2,8,50203,Rabgap1_ENSMUSG00000035437,Rabgap1-203_ENSMUST00000112920,0,9888
50204,2,ENSMUSG00000035437,37490865,['ENSMUST00000205186'],1,1,10,2,8,50204,Rabgap1_ENSMUSG00000035437,Rabgap1-210_ENSMUST00000205186,0,9889
50205,2,ENSMUSG00000035437,37491931,['ENSMUST00000130601'],1,1,10,2,8,50205,Rabgap1_ENSMUSG00000035437,Rabgap1-204_ENSMUST00000130601,0,9890
50206,2,ENSMUSG00000035437,37516519,['ENSMUST00000159092'],1,1,10,2,8,50206,Rabgap1_ENSMUSG00000035437,Rabgap1-208_ENSMUST00000159092,0,9891
50212,2,ENSMUSG00000035513,29248132,['ENSMUST00000149096'],1,1,11,3,4,50212,Ntng2_ENSMUSG00000035513,Ntng2-209_ENSMUST00000149096,0,9892
50213,2,ENSMUSG00000035513,29253005,['ENSMUST00000071201'],1,1,11,3,4,50213,Ntng2_ENSMUSG00000035513,Ntng2-202_ENSMUST00000071201,0,9893
50214,2,ENSMUSG00000035576,162943472,['ENSMUST00000153416'],1,1,7,2,3,50214,L3mbtl1_ENSMUSG00000035576,L3mbtl1-206_ENSMUST00000153416,0,9894
50215,2,ENSMUSG00000035576,162943474,['ENSMUST00000035751'],1,1,7,2,3,50215,L3mbtl1_ENSMUSG00000035576,L3mbtl1-201_ENSMUST00000035751,0,9895
50217,2,ENSMUSG00000035576,162943500,['ENSMUST00000149447'],1,1,7,2,3,50217,L3mbtl1_ENSMUSG00000035576,L3mbtl1-205_ENSMUST00000149447,0,9896
50220,2,ENSMUSG00000035666,28840352,['ENSMUST00000124390'],1,1,4,2,2,50220,Gtf3c4_ENSMUSG00000035666,Gtf3c4-202_ENSMUST00000124390,0,9897
50221,2,ENSMUSG00000035666,28840360,['ENSMUST00000171404'],1,1,4,2,2,50221,Gtf3c4_ENSMUSG00000035666,Gtf3c4-204_ENSMUST00000171404,0,9898
50233,2,ENSMUSG00000035829,28446800,['ENSMUST00000128199'],1,1,5,3,2,50233,Ppp1r26_ENSMUSG00000035829,Ppp1r26-202_ENSMUST00000128199,0,9899
50241,2,ENSMUSG00000035877,160859631,['ENSMUST00000103112'],1,1,6,2,4,50241,Zhx3_ENSMUSG00000035877,Zhx3-202_ENSMUST00000103112,0,9900
50242,2,ENSMUSG00000035877,160872572,['ENSMUST00000103111'],1,1,6,2,4,50242,Zhx3_ENSMUSG00000035877,Zhx3-201_ENSMUST00000103111,0,9901
50243,2,ENSMUSG00000035877,160872829,['ENSMUST00000176141'],1,1,6,2,4,50243,Zhx3_ENSMUSG00000035877,Zhx3-206_ENSMUST00000176141,0,9902
50244,2,ENSMUSG00000035877,160872990,"['ENSMUST00000109460', 'ENSMUST00000127201']",2,2,6,2,4,50244,Zhx3_ENSMUSG00000035877,Zhx3-203_ENSMUST00000109460,0,9903
50244,2,ENSMUSG00000035877,160872990,"['ENSMUST00000109460', 'ENSMUST00000127201']",2,2,6,2,4,50244,Zhx3_ENSMUSG00000035877,Zhx3-204_ENSMUST00000127201,0,9903
50245,2,ENSMUSG00000035877,160872998,['ENSMUST00000133937'],1,1,6,2,4,50245,Zhx3_ENSMUSG00000035877,Zhx3-205_ENSMUST00000133937,0,9904
50266,2,ENSMUSG00000036053,52857868,['ENSMUST00000050719'],1,1,5,4,1,50266,Fmnl2_ENSMUSG00000036053,Fmnl2-202_ENSMUST00000050719,0,9905
50298,2,ENSMUSG00000036281,26365024,['ENSMUST00000135171'],1,1,14,2,12,50298,Snapc4_ENSMUSG00000036281,Snapc4-207_ENSMUST00000135171,0,9906
50300,2,ENSMUSG00000036281,26371142,['ENSMUST00000125789'],1,1,14,2,12,50300,Snapc4_ENSMUSG00000036281,Snapc4-205_ENSMUST00000125789,0,9907
50301,2,ENSMUSG00000036281,26373355,['ENSMUST00000133778'],1,1,14,2,12,50301,Snapc4_ENSMUSG00000036281,Snapc4-206_ENSMUST00000133778,0,9908
50302,2,ENSMUSG00000036281,26373611,['ENSMUST00000149316'],1,1,14,2,12,50302,Snapc4_ENSMUSG00000036281,Snapc4-211_ENSMUST00000149316,0,9909
50305,2,ENSMUSG00000036281,26374738,['ENSMUST00000144871'],1,1,14,2,12,50305,Snapc4_ENSMUSG00000036281,Snapc4-209_ENSMUST00000144871,0,9910
50306,2,ENSMUSG00000036281,26380626,['ENSMUST00000155643'],1,1,14,2,12,50306,Snapc4_ENSMUSG00000036281,Snapc4-214_ENSMUST00000155643,0,9911
50307,2,ENSMUSG00000036281,26380632,['ENSMUST00000149850'],1,1,14,2,12,50307,Snapc4_ENSMUSG00000036281,Snapc4-212_ENSMUST00000149850,0,9912
50308,2,ENSMUSG00000036281,26380635,['ENSMUST00000150121'],1,1,14,2,12,50308,Snapc4_ENSMUSG00000036281,Snapc4-213_ENSMUST00000150121,0,9913
50309,2,ENSMUSG00000036281,26380649,['ENSMUST00000114115'],1,1,14,2,12,50309,Snapc4_ENSMUSG00000036281,Snapc4-202_ENSMUST00000114115,0,9914
50310,2,ENSMUSG00000036281,26380653,"['ENSMUST00000035427', 'ENSMUST00000124843']",2,2,14,2,12,50310,Snapc4_ENSMUSG00000036281,Snapc4-201_ENSMUST00000035427,0,9915
50310,2,ENSMUSG00000036281,26380653,"['ENSMUST00000035427', 'ENSMUST00000124843']",2,2,14,2,12,50310,Snapc4_ENSMUSG00000036281,Snapc4-204_ENSMUST00000124843,0,9915
50350,2,ENSMUSG00000036617,19909780,['ENSMUST00000114610'],1,1,20,2,12,50350,Etl4_ENSMUSG00000036617,Etl4-207_ENSMUST00000114610,0,9916
50351,2,ENSMUSG00000036617,20289913,"['ENSMUST00000146881', 'ENSMUST00000114627']",2,2,20,2,12,50351,Etl4_ENSMUSG00000036617,Etl4-219_ENSMUST00000146881,0,9917
50351,2,ENSMUSG00000036617,20289913,"['ENSMUST00000146881', 'ENSMUST00000114627']",2,2,20,2,12,50351,Etl4_ENSMUSG00000036617,Etl4-209_ENSMUST00000114627,0,9917
50352,2,ENSMUSG00000036617,20339824,['ENSMUST00000131714'],1,1,20,2,12,50352,Etl4_ENSMUSG00000036617,Etl4-214_ENSMUST00000131714,0,9918
50354,2,ENSMUSG00000036617,20519791,['ENSMUST00000114604'],1,1,20,2,12,50354,Etl4_ENSMUSG00000036617,Etl4-203_ENSMUST00000114604,0,9919
50355,2,ENSMUSG00000036617,20519811,['ENSMUST00000146613'],1,1,20,2,12,50355,Etl4_ENSMUSG00000036617,Etl4-218_ENSMUST00000146613,0,9920
50356,2,ENSMUSG00000036617,20519828,['ENSMUST00000066509'],1,1,20,2,12,50356,Etl4_ENSMUSG00000036617,Etl4-202_ENSMUST00000066509,0,9921
50358,2,ENSMUSG00000036617,20548022,['ENSMUST00000123383'],1,1,20,2,12,50358,Etl4_ENSMUSG00000036617,Etl4-210_ENSMUST00000123383,0,9922
50359,2,ENSMUSG00000036617,20559935,['ENSMUST00000136870'],1,1,20,2,12,50359,Etl4_ENSMUSG00000036617,Etl4-215_ENSMUST00000136870,0,9923
50360,2,ENSMUSG00000036617,20713311,['ENSMUST00000125556'],1,1,20,2,12,50360,Etl4_ENSMUSG00000036617,Etl4-211_ENSMUST00000125556,0,9924
50361,2,ENSMUSG00000036617,20722378,"['ENSMUST00000146488', 'ENSMUST00000125772']",2,2,20,2,12,50361,Etl4_ENSMUSG00000036617,Etl4-217_ENSMUST00000146488,0,9925
50361,2,ENSMUSG00000036617,20722378,"['ENSMUST00000146488', 'ENSMUST00000125772']",2,2,20,2,12,50361,Etl4_ENSMUSG00000036617,Etl4-212_ENSMUST00000125772,0,9925
50362,2,ENSMUSG00000036617,20722625,['ENSMUST00000114607'],1,1,20,2,12,50362,Etl4_ENSMUSG00000036617,Etl4-205_ENSMUST00000114607,0,9926
50363,2,ENSMUSG00000036617,20737314,"['ENSMUST00000114606', 'ENSMUST00000114608']",2,2,20,2,12,50363,Etl4_ENSMUSG00000036617,Etl4-204_ENSMUST00000114606,0,9927
50363,2,ENSMUSG00000036617,20737314,"['ENSMUST00000114606', 'ENSMUST00000114608']",2,2,20,2,12,50363,Etl4_ENSMUSG00000036617,Etl4-206_ENSMUST00000114608,0,9927
50364,2,ENSMUSG00000036617,20798672,['ENSMUST00000139531'],1,1,20,2,12,50364,Etl4_ENSMUSG00000036617,Etl4-216_ENSMUST00000139531,0,9928
50365,2,ENSMUSG00000036617,20807454,['ENSMUST00000156587'],1,1,20,2,12,50365,Etl4_ENSMUSG00000036617,Etl4-220_ENSMUST00000156587,0,9929
50428,2,ENSMUSG00000036890,44571347,['ENSMUST00000134813'],1,1,13,2,11,50428,Gtdc1_ENSMUSG00000036890,Gtdc1-207_ENSMUST00000134813,0,9930
50429,2,ENSMUSG00000036890,44571714,['ENSMUST00000143333'],1,1,13,2,11,50429,Gtdc1_ENSMUSG00000036890,Gtdc1-208_ENSMUST00000143333,0,9931
50430,2,ENSMUSG00000036890,44756437,['ENSMUST00000049051'],1,1,13,2,11,50430,Gtdc1_ENSMUSG00000036890,Gtdc1-201_ENSMUST00000049051,0,9932
50431,2,ENSMUSG00000036890,44825403,['ENSMUST00000148786'],1,1,13,2,11,50431,Gtdc1_ENSMUSG00000036890,Gtdc1-212_ENSMUST00000148786,0,9933
50432,2,ENSMUSG00000036890,44861622,['ENSMUST00000112810'],1,1,13,2,11,50432,Gtdc1_ENSMUSG00000036890,Gtdc1-203_ENSMUST00000112810,0,9934
50435,2,ENSMUSG00000036890,44927161,['ENSMUST00000130991'],1,1,13,2,11,50435,Gtdc1_ENSMUSG00000036890,Gtdc1-205_ENSMUST00000130991,0,9935
50436,2,ENSMUSG00000036890,44927234,['ENSMUST00000143766'],1,1,13,2,11,50436,Gtdc1_ENSMUSG00000036890,Gtdc1-209_ENSMUST00000143766,0,9936
50437,2,ENSMUSG00000036890,44927236,['ENSMUST00000100127'],1,1,13,2,11,50437,Gtdc1_ENSMUSG00000036890,Gtdc1-202_ENSMUST00000100127,0,9937
50438,2,ENSMUSG00000036890,44927264,['ENSMUST00000129240'],1,1,13,2,11,50438,Gtdc1_ENSMUSG00000036890,Gtdc1-204_ENSMUST00000129240,0,9938
50439,2,ENSMUSG00000036890,44927657,['ENSMUST00000148279'],1,1,13,2,11,50439,Gtdc1_ENSMUSG00000036890,Gtdc1-211_ENSMUST00000148279,0,9939
50440,2,ENSMUSG00000036893,24806355,['ENSMUST00000134775'],1,1,18,2,16,50440,Ehmt1_ENSMUSG00000036893,Ehmt1-206_ENSMUST00000134775,0,9940
50441,2,ENSMUSG00000036893,24807282,['ENSMUST00000144672'],1,1,18,2,16,50441,Ehmt1_ENSMUSG00000036893,Ehmt1-209_ENSMUST00000144672,0,9941
50442,2,ENSMUSG00000036893,24825384,['ENSMUST00000138805'],1,1,18,2,16,50442,Ehmt1_ENSMUSG00000036893,Ehmt1-207_ENSMUST00000138805,0,9942
50444,2,ENSMUSG00000036893,24852732,['ENSMUST00000150836'],1,1,18,2,16,50444,Ehmt1_ENSMUSG00000036893,Ehmt1-212_ENSMUST00000150836,0,9943
50446,2,ENSMUSG00000036893,24877516,['ENSMUST00000152325'],1,1,18,2,16,50446,Ehmt1_ENSMUSG00000036893,Ehmt1-214_ENSMUST00000152325,0,9944
50447,2,ENSMUSG00000036893,24884418,['ENSMUST00000198923'],1,1,18,2,16,50447,Ehmt1_ENSMUSG00000036893,Ehmt1-216_ENSMUST00000198923,0,9945
50448,2,ENSMUSG00000036893,24891703,['ENSMUST00000114418'],1,1,18,2,16,50448,Ehmt1_ENSMUSG00000036893,Ehmt1-204_ENSMUST00000114418,0,9946
50450,2,ENSMUSG00000036893,24919579,['ENSMUST00000139000'],1,1,18,2,16,50450,Ehmt1_ENSMUSG00000036893,Ehmt1-208_ENSMUST00000139000,0,9947
50452,2,ENSMUSG00000036893,24919590,['ENSMUST00000200655'],1,1,18,2,16,50452,Ehmt1_ENSMUSG00000036893,Ehmt1-217_ENSMUST00000200655,0,9948
50453,2,ENSMUSG00000036893,24919591,['ENSMUST00000102938'],1,1,18,2,16,50453,Ehmt1_ENSMUSG00000036893,Ehmt1-203_ENSMUST00000102938,0,9949
50454,2,ENSMUSG00000036893,24919598,['ENSMUST00000150379'],1,1,18,2,16,50454,Ehmt1_ENSMUSG00000036893,Ehmt1-211_ENSMUST00000150379,0,9950
50455,2,ENSMUSG00000036893,24919607,['ENSMUST00000152161'],1,1,18,2,16,50455,Ehmt1_ENSMUSG00000036893,Ehmt1-213_ENSMUST00000152161,0,9951
50456,2,ENSMUSG00000036893,24919614,['ENSMUST00000147147'],1,1,18,2,16,50456,Ehmt1_ENSMUSG00000036893,Ehmt1-210_ENSMUST00000147147,0,9952
50473,2,ENSMUSG00000037110,146387683,['ENSMUST00000146307'],1,1,11,2,9,50473,Ralgapa2_ENSMUSG00000037110,Ralgapa2-208_ENSMUST00000146307,0,9953
50474,2,ENSMUSG00000037110,146406283,['ENSMUST00000148784'],1,1,11,2,9,50474,Ralgapa2_ENSMUSG00000037110,Ralgapa2-209_ENSMUST00000148784,0,9954
50475,2,ENSMUSG00000037110,146412876,['ENSMUST00000146024'],1,1,11,2,9,50475,Ralgapa2_ENSMUSG00000037110,Ralgapa2-207_ENSMUST00000146024,0,9955
50478,2,ENSMUSG00000037110,146511911,['ENSMUST00000109982'],1,1,11,2,9,50478,Ralgapa2_ENSMUSG00000037110,Ralgapa2-201_ENSMUST00000109982,0,9956
50479,2,ENSMUSG00000037110,146512004,"['ENSMUST00000109986', 'ENSMUST00000135974']",2,2,11,2,9,50479,Ralgapa2_ENSMUSG00000037110,Ralgapa2-202_ENSMUST00000109986,0,9957
50479,2,ENSMUSG00000037110,146512004,"['ENSMUST00000109986', 'ENSMUST00000135974']",2,2,11,2,9,50479,Ralgapa2_ENSMUSG00000037110,Ralgapa2-206_ENSMUST00000135974,0,9957
50480,2,ENSMUSG00000037110,146512026,['ENSMUST00000124709'],1,1,11,2,9,50480,Ralgapa2_ENSMUSG00000037110,Ralgapa2-204_ENSMUST00000124709,0,9958
50481,2,ENSMUSG00000037110,146512344,['ENSMUST00000228797'],1,1,11,2,9,50481,Ralgapa2_ENSMUSG00000037110,Ralgapa2-211_ENSMUST00000228797,0,9959
50483,2,ENSMUSG00000037143,145934805,"['ENSMUST00000138774', 'ENSMUST00000152515']",2,2,14,2,10,50483,Cfap61_ENSMUSG00000037143,Cfap61-207_ENSMUST00000138774,0,9960
50483,2,ENSMUSG00000037143,145934805,"['ENSMUST00000138774', 'ENSMUST00000152515']",2,2,14,2,10,50483,Cfap61_ENSMUSG00000037143,Cfap61-212_ENSMUST00000152515,0,9960
50484,2,ENSMUSG00000037143,145934808,['ENSMUST00000130168'],1,1,14,2,10,50484,Cfap61_ENSMUSG00000037143,Cfap61-205_ENSMUST00000130168,0,9961
50486,2,ENSMUSG00000037143,145934816,['ENSMUST00000118002'],1,1,14,2,10,50486,Cfap61_ENSMUSG00000037143,Cfap61-202_ENSMUST00000118002,0,9962
50490,2,ENSMUSG00000037143,146047251,['ENSMUST00000144066'],1,1,14,2,10,50490,Cfap61_ENSMUSG00000037143,Cfap61-209_ENSMUST00000144066,0,9963
50492,2,ENSMUSG00000037143,146214265,['ENSMUST00000146891'],1,1,14,2,10,50492,Cfap61_ENSMUSG00000037143,Cfap61-210_ENSMUST00000146891,0,9964
50535,2,ENSMUSG00000037703,130638095,"['ENSMUST00000089561', 'ENSMUST00000110260']",2,2,3,2,1,50535,Lzts3_ENSMUSG00000037703,Lzts3-202_ENSMUST00000089561,0,9965
50535,2,ENSMUSG00000037703,130638095,"['ENSMUST00000089561', 'ENSMUST00000110260']",2,2,3,2,1,50535,Lzts3_ENSMUSG00000037703,Lzts3-203_ENSMUST00000110260,0,9965
50536,2,ENSMUSG00000037703,130642803,['ENSMUST00000045761'],1,1,3,2,1,50536,Lzts3_ENSMUSG00000037703,Lzts3-201_ENSMUST00000045761,0,9966
50544,2,ENSMUSG00000037754,158666733,['ENSMUST00000103116'],1,1,5,2,3,50544,Ppp1r16b_ENSMUSG00000037754,Ppp1r16b-203_ENSMUST00000103116,0,9967
50545,2,ENSMUSG00000037754,158667119,['ENSMUST00000045503'],1,1,5,2,3,50545,Ppp1r16b_ENSMUSG00000037754,Ppp1r16b-201_ENSMUST00000045503,0,9968
50546,2,ENSMUSG00000037754,158696135,['ENSMUST00000145073'],1,1,5,2,3,50546,Ppp1r16b_ENSMUSG00000037754,Ppp1r16b-205_ENSMUST00000145073,0,9969
50548,2,ENSMUSG00000037761,158631629,['ENSMUST00000183586'],1,1,5,4,1,50548,Actr5_ENSMUSG00000037761,Actr5-204_ENSMUST00000183586,0,9970
50566,2,ENSMUSG00000037902,129592865,['ENSMUST00000136554'],1,1,14,4,10,50566,Sirpa_ENSMUSG00000037902,Sirpa-207_ENSMUST00000136554,0,9971
50567,2,ENSMUSG00000037902,129592914,['ENSMUST00000103203'],1,1,14,4,10,50567,Sirpa_ENSMUSG00000037902,Sirpa-204_ENSMUST00000103203,0,9972
50568,2,ENSMUSG00000037902,129593195,['ENSMUST00000099113'],1,1,14,4,10,50568,Sirpa_ENSMUSG00000037902,Sirpa-202_ENSMUST00000099113,0,9973
50569,2,ENSMUSG00000037902,129593205,['ENSMUST00000103202'],1,1,14,4,10,50569,Sirpa_ENSMUSG00000037902,Sirpa-203_ENSMUST00000103202,0,9974
50570,2,ENSMUSG00000037902,129593555,['ENSMUST00000049262'],1,1,14,4,10,50570,Sirpa_ENSMUSG00000037902,Sirpa-201_ENSMUST00000049262,0,9975
50572,2,ENSMUSG00000037902,129593568,['ENSMUST00000163034'],1,1,14,4,10,50572,Sirpa_ENSMUSG00000037902,Sirpa-213_ENSMUST00000163034,0,9976
50573,2,ENSMUSG00000037902,129593613,['ENSMUST00000160276'],1,1,14,4,10,50573,Sirpa_ENSMUSG00000037902,Sirpa-209_ENSMUST00000160276,0,9977
50574,2,ENSMUSG00000037902,129620685,['ENSMUST00000162764'],1,1,14,4,10,50574,Sirpa_ENSMUSG00000037902,Sirpa-212_ENSMUST00000162764,0,9978
50603,2,ENSMUSG00000038241,155956458,['ENSMUST00000149905'],1,1,10,3,7,50603,Cep250_ENSMUSG00000038241,Cep250-207_ENSMUST00000149905,0,9979
50605,2,ENSMUSG00000038241,155956572,['ENSMUST00000151569'],1,1,10,3,7,50605,Cep250_ENSMUSG00000038241,Cep250-208_ENSMUST00000151569,0,9980
50606,2,ENSMUSG00000038241,155956594,['ENSMUST00000109618'],1,1,10,3,7,50606,Cep250_ENSMUSG00000038241,Cep250-203_ENSMUST00000109618,0,9981
50607,2,ENSMUSG00000038241,155976389,['ENSMUST00000148191'],1,1,10,3,7,50607,Cep250_ENSMUSG00000038241,Cep250-206_ENSMUST00000148191,0,9982
50670,2,ENSMUSG00000038671,181360140,['ENSMUST00000152334'],1,1,12,2,8,50670,Arfrp1_ENSMUSG00000038671,Arfrp1-207_ENSMUST00000152334,0,9983
50671,2,ENSMUSG00000038671,181364811,['ENSMUST00000130346'],1,1,12,2,8,50671,Arfrp1_ENSMUSG00000038671,Arfrp1-204_ENSMUST00000130346,0,9984
50672,2,ENSMUSG00000038671,181365267,['ENSMUST00000184859'],1,1,12,2,8,50672,Arfrp1_ENSMUSG00000038671,Arfrp1-211_ENSMUST00000184859,0,9985
50673,2,ENSMUSG00000038671,181365320,['ENSMUST00000048269'],1,1,12,2,8,50673,Arfrp1_ENSMUSG00000038671,Arfrp1-201_ENSMUST00000048269,0,9986
50674,2,ENSMUSG00000038671,181365334,['ENSMUST00000152580'],1,1,12,2,8,50674,Arfrp1_ENSMUSG00000038671,Arfrp1-208_ENSMUST00000152580,0,9987
50675,2,ENSMUSG00000038671,181365338,['ENSMUST00000183499'],1,1,12,2,8,50675,Arfrp1_ENSMUSG00000038671,Arfrp1-210_ENSMUST00000183499,0,9988
50676,2,ENSMUSG00000038671,181365342,['ENSMUST00000185118'],1,1,12,2,8,50676,Arfrp1_ENSMUSG00000038671,Arfrp1-212_ENSMUST00000185118,0,9989
50677,2,ENSMUSG00000038671,181365351,"['ENSMUST00000108808', 'ENSMUST00000145358']",2,2,12,2,8,50677,Arfrp1_ENSMUSG00000038671,Arfrp1-202_ENSMUST00000108808,0,9990
50677,2,ENSMUSG00000038671,181365351,"['ENSMUST00000108808', 'ENSMUST00000145358']",2,2,12,2,8,50677,Arfrp1_ENSMUSG00000038671,Arfrp1-206_ENSMUST00000145358,0,9990
50678,2,ENSMUSG00000038671,181365361,['ENSMUST00000139368'],1,1,12,2,8,50678,Arfrp1_ENSMUSG00000038671,Arfrp1-205_ENSMUST00000139368,0,9991
50681,2,ENSMUSG00000038685,181319753,['ENSMUST00000146273'],1,1,21,3,14,50681,Rtel1_ENSMUSG00000038685,Rtel1-217_ENSMUST00000146273,0,9992
50684,2,ENSMUSG00000038685,181319963,['ENSMUST00000153112'],1,1,21,3,14,50684,Rtel1_ENSMUSG00000038685,Rtel1-220_ENSMUST00000153112,0,9993
50685,2,ENSMUSG00000038685,181328617,['ENSMUST00000148252'],1,1,21,3,14,50685,Rtel1_ENSMUSG00000038685,Rtel1-219_ENSMUST00000148252,0,9994
50686,2,ENSMUSG00000038685,181335936,['ENSMUST00000184751'],1,1,21,3,14,50686,Rtel1_ENSMUSG00000038685,Rtel1-221_ENSMUST00000184751,0,9995
50689,2,ENSMUSG00000038685,181350018,['ENSMUST00000130935'],1,1,21,3,14,50689,Rtel1_ENSMUSG00000038685,Rtel1-210_ENSMUST00000130935,0,9996
50691,2,ENSMUSG00000038685,181352082,['ENSMUST00000130772'],1,1,21,3,14,50691,Rtel1_ENSMUSG00000038685,Rtel1-209_ENSMUST00000130772,0,9997
50693,2,ENSMUSG00000038685,181355203,['ENSMUST00000139601'],1,1,21,3,14,50693,Rtel1_ENSMUSG00000038685,Rtel1-214_ENSMUST00000139601,0,9998
50694,2,ENSMUSG00000038685,181355694,['ENSMUST00000124149'],1,1,21,3,14,50694,Rtel1_ENSMUSG00000038685,Rtel1-206_ENSMUST00000124149,0,9999
50695,2,ENSMUSG00000038685,181355765,['ENSMUST00000133856'],1,1,21,3,14,50695,Rtel1_ENSMUSG00000038685,Rtel1-211_ENSMUST00000133856,0,10000
50696,2,ENSMUSG00000038685,181355970,"['ENSMUST00000137700', 'ENSMUST00000134651']",2,2,21,3,14,50696,Rtel1_ENSMUSG00000038685,Rtel1-213_ENSMUST00000137700,0,10001
50696,2,ENSMUSG00000038685,181355970,"['ENSMUST00000137700', 'ENSMUST00000134651']",2,2,21,3,14,50696,Rtel1_ENSMUSG00000038685,Rtel1-212_ENSMUST00000134651,0,10001
50720,2,ENSMUSG00000038718,34372038,['ENSMUST00000113132'],1,1,10,2,8,50720,Pbx3_ENSMUSG00000038718,Pbx3-202_ENSMUST00000113132,0,10002
50721,2,ENSMUSG00000038718,34372044,['ENSMUST00000040638'],1,1,10,2,8,50721,Pbx3_ENSMUSG00000038718,Pbx3-201_ENSMUST00000040638,0,10003
50724,2,ENSMUSG00000038740,33886845,"['ENSMUST00000192765', 'ENSMUST00000148660']",2,2,5,2,3,50724,Mvb12b_ENSMUSG00000038740,Mvb12b-204_ENSMUST00000192765,0,10004
50724,2,ENSMUSG00000038740,33886845,"['ENSMUST00000192765', 'ENSMUST00000148660']",2,2,5,2,3,50724,Mvb12b_ENSMUSG00000038740,Mvb12b-203_ENSMUST00000148660,0,10004
50725,2,ENSMUSG00000038740,33887482,['ENSMUST00000146892'],1,1,5,2,3,50725,Mvb12b_ENSMUSG00000038740,Mvb12b-202_ENSMUST00000146892,0,10005
50726,2,ENSMUSG00000038740,33887946,['ENSMUST00000041555'],1,1,5,2,3,50726,Mvb12b_ENSMUSG00000038740,Mvb12b-201_ENSMUST00000041555,0,10006
50743,2,ENSMUSG00000038848,180920387,['ENSMUST00000124666'],1,1,3,2,1,50743,Ythdf1_ENSMUSG00000038848,Ythdf1-203_ENSMUST00000124666,0,10007
50744,2,ENSMUSG00000038848,180920949,"['ENSMUST00000037299', 'ENSMUST00000108876']",2,2,3,2,1,50744,Ythdf1_ENSMUSG00000038848,Ythdf1-201_ENSMUST00000037299,0,10008
50744,2,ENSMUSG00000038848,180920949,"['ENSMUST00000037299', 'ENSMUST00000108876']",2,2,3,2,1,50744,Ythdf1_ENSMUSG00000038848,Ythdf1-202_ENSMUST00000108876,0,10008
50757,2,ENSMUSG00000038900,32961559,['ENSMUST00000126610'],1,1,7,2,5,50757,Rpl12_ENSMUSG00000038900,Rpl12-203_ENSMUST00000126610,0,10009
50758,2,ENSMUSG00000038900,32961720,['ENSMUST00000134912'],1,1,7,2,5,50758,Rpl12_ENSMUSG00000038900,Rpl12-205_ENSMUST00000134912,0,10010
50759,2,ENSMUSG00000038900,32961729,['ENSMUST00000154340'],1,1,7,2,5,50759,Rpl12_ENSMUSG00000038900,Rpl12-207_ENSMUST00000154340,0,10011
50760,2,ENSMUSG00000038900,32961732,['ENSMUST00000133842'],1,1,7,2,5,50760,Rpl12_ENSMUSG00000038900,Rpl12-204_ENSMUST00000133842,0,10012
50761,2,ENSMUSG00000038900,32961740,"['ENSMUST00000125415', 'ENSMUST00000102811']",2,2,7,2,5,50761,Rpl12_ENSMUSG00000038900,Rpl12-202_ENSMUST00000125415,0,10013
50761,2,ENSMUSG00000038900,32961740,"['ENSMUST00000125415', 'ENSMUST00000102811']",2,2,7,2,5,50761,Rpl12_ENSMUSG00000038900,Rpl12-201_ENSMUST00000102811,0,10013
50762,2,ENSMUSG00000038900,32962266,['ENSMUST00000144644'],1,1,7,2,5,50762,Rpl12_ENSMUSG00000038900,Rpl12-206_ENSMUST00000144644,0,10014
50763,2,ENSMUSG00000038914,180675955,['ENSMUST00000037764'],1,1,7,3,2,50763,Dido1_ENSMUSG00000038914,Dido1-201_ENSMUST00000037764,0,10015
50764,2,ENSMUSG00000038914,180701992,['ENSMUST00000103054'],1,1,7,3,2,50764,Dido1_ENSMUSG00000038914,Dido1-203_ENSMUST00000103054,0,10016
50765,2,ENSMUSG00000038914,180702350,"['ENSMUST00000087517', 'ENSMUST00000103056', 'ENSMUST00000130986']",3,3,7,3,2,50765,Dido1_ENSMUSG00000038914,Dido1-202_ENSMUST00000087517,0,10017
